1_emb1,1_emb2,2_emb1,2_emb2,3_emb1,3_emb2,4_emb1,4_emb2,5_emb1,5_emb2,ID
3.343662794154868,-12.433009155829929,-5.4399906468178525,-0.4609052488046908,-0.0079019458897854,-0.01540679222235201,-6.878033638000488,-7.204469680786133,-6.0947065353393555,-4.452383518218994,137
3.0163477570393877,-12.134798139680536,-5.28978646514671,-0.3201422118979716,-0.00686205689735415,-0.01587688164721146,-5.590683937072754,-5.383579730987549,-6.180694580078125,-4.187100410461426,138
-4.683049899124277,-20.55663203476515,-5.1316386532570615,-2.7878420674639965,-0.006562192425152643,-0.00889386355071301,-9.096138000488281,-23.664188385009766,-0.5612377524375916,-7.426024913787842,139
-4.676075118334404,-20.505857226085865,-5.133569366910626,-2.76076272366822,-0.006535091542597616,-0.009036406087645854,-9.067361831665039,-23.600494384765625,-0.625912606716156,-7.446728229522705,140
-4.406125836989964,-21.826066319201672,-5.154577381589581,-2.6404166543322827,-0.006726806232361689,-0.00500088303957056,-8.834272384643555,-26.724166870117188,-0.3893451392650604,-7.891880035400391,141
-6.484264797556257,-23.393960492826746,0.9277105260108223,8.48497554423034,-0.008294336338732224,0.001161415095566013,-10.001314163208008,-34.08793258666992,-0.23623798787593842,-8.019335746765137,142
-6.735134951051526,-23.318446350946562,0.946746938249897,8.47408172251403,-0.007658731010927124,0.0016148562590058736,-9.059761047363281,-33.545166015625,-0.1441899538040161,-8.13571548461914,143
-7.3323114690440505,-21.344795472459676,0.7926735806678047,8.366640774027703,-0.0038623714593573133,-0.0027790151579644424,-3.3326709270477295,-30.4345645904541,-0.01064926665276289,-7.239130020141602,144
-7.102905003840943,-23.808176543977865,0.9079879451010933,8.508886066691277,-0.008114217097053015,0.0023747001870830175,-10.013675689697266,-35.30373001098633,-0.08452406525611877,-8.218639373779297,145
-6.994852230638693,-23.6567263330015,0.9099705147956123,8.487931934611199,-0.007948572722205265,0.0022362699304919373,-9.045775413513184,-34.262664794921875,-0.08438782393932343,-8.088822364807129,146
